79	75	1.000
99	75	1.000
10	76	1.000
13	76	1.000
17	76	1.000
18	76	1.000
42	76	1.000
58	76	1.000
59	76	1.000
73	76	1.000
79	76	1.000
90	76	1.000
8	77	1.000
16	77	1.000
19	77	1.000
25	77	1.000
28	77	1.000
32	77	1.000
54	77	1.000
64	77	1.000
68	77	1.000
75	77	1.000
81	77	1.000
5	78	1.000
27	78	1.000
61	78	1.000
81	78	1.000
6	79	1.000
7	79	1.000
17	79	1.000
34	79	1.000
37	79	1.000
46	79	1.000
50	79	1.000
61	79	1.000
65	79	1.000
68	79	1.000
91	79	1.000
94	79	1.000
98	79	1.000
12	80	1.000
82	80	1.000
5	81	1.000
19	81	1.000
34	81	1.000
41	81	1.000
46	81	1.000
66	81	1.000
76	81	1.000
80	81	1.000
90	81	1.000
8	82	1.000
9	82	1.000
27	82	1.000
52	82	1.000
60	82	1.000
69	82	1.000
71	82	1.000
77	82	1.000
83	82	1.000
85	82	1.000
7	83	1.000
10	83	1.000
17	83	1.000
19	83	1.000
22	83	1.000
51	83	1.000
67	83	1.000
91	83	1.000
99	83	1.000
100	83	1.000
5	84	1.000
11	84	1.000
29	84	1.000
31	84	1.000
37	84	1.000
47	84	1.000
49	84	1.000
53	84	1.000
56	84	1.000
77	84	1.000
79	84	1.000
84	84	1.000
85	84	1.000
88	84	1.000
90	84	1.000
91	84	1.000
95	84	1.000
24	85	1.000
29	85	1.000
35	85	1.000
49	85	1.000
53	85	1.000
59	85	1.000
94	85	1.000
11	86	1.000
19	86	1.000
21	86	1.000
23	86	1.000
26	86	1.000
34	86	1.000
46	86	1.000
56	86	1.000
69	86	1.000
78	86	1.000
87	86	1.000
15	87	1.000
46	87	1.000
70	87	1.000
78	87	1.000
11	88	1.000
49	88	1.000
74	88	1.000
82	88	1.000
7	89	1.000
12	89	1.000
17	89	1.000
20	89	1.000
26	89	1.000
27	89	1.000
35	89	1.000
36	89	1.000
60	89	1.000
70	89	1.000
78	89	1.000
81	89	1.000
8	90	1.000
14	90	1.000
17	90	1.000
34	90	1.000
37	90	1.000
43	90	1.000
45	90	1.000
59	90	1.000
60	90	1.000
63	90	1.000
65	90	1.000
84	90	1.000
87	90	1.000
99	90	1.000
1	91	1.000
14	91	1.000
18	91	1.000
28	91	1.000
32	91	1.000
61	91	1.000
71	91	1.000
77	91	1.000
79	91	1.000
11	92	1.000
24	92	1.000
28	92	1.000
30	92	1.000
46	92	1.000
47	92	1.000
57	92	1.000
61	92	1.000
69	92	1.000
17	93	1.000
19	93	1.000
24	93	1.000
93	93	1.000
96	93	1.000
3	94	1.000
5	94	1.000
17	94	1.000
45	94	1.000
54	94	1.000
55	94	1.000
58	94	1.000
60	94	1.000
63	94	1.000
66	94	1.000
75	94	1.000
78	94	1.000
84	94	1.000
93	94	1.000
95	94	1.000
4	95	1.000
35	95	1.000
53	95	1.000
65	95	1.000
77	95	1.000
85	95	1.000
99	95	1.000
16	96	1.000
26	96	1.000
44	96	1.000
45	96	1.000
65	96	1.000
72	96	1.000
78	96	1.000
87	96	1.000
89	96	1.000
92	96	1.000
4	97	1.000
27	97	1.000
40	97	1.000
66	97	1.000
70	97	1.000
79	97	1.000
83	97	1.000
90	97	1.000
94	97	1.000
4	98	1.000
6	98	1.000
8	98	1.000
18	98	1.000
39	98	1.000
41	98	1.000
48	98	1.000
56	98	1.000
57	98	1.000
63	98	1.000
64	98	1.000
82	98	1.000
83	98	1.000
3	99	1.000
15	99	1.000
20	99	1.000
26	99	1.000
28	99	1.000
49	99	1.000
53	99	1.000
54	99	1.000
72	99	1.000
73	99	1.000
82	99	1.000
2	100	1.000
8	100	1.000
13	100	1.000
26	100	1.000
36	100	1.000
54	100	1.000
57	100	1.000
71	100	1.000
73	100	1.000
75	100	1.000
